TransID,EntryID,VisitorID,GuideID,AccID,VisitDate,ConservationFee,AccommFee,ActivityFee,TotalAmount,PaymentType,ModifiedDate
TRX-8678589,ENT-138780,VID-48462,FG-026,ACC-003,2024-02-02,460.0,1146.0,350.0,1956.0,Debit Card,2024-02-02 19:00:00
TRX-8942330,ENT-365618,VID-14799,FG-097,ACC-042,2024-09-20,110.0,1692.0,550.0,2352.0,Debit Card,2024-09-20 14:00:00
TRX-5583814,ENT-230521,VID-58237,N/A,ACC-028,2024-12-01,230.0,1862.0,0.0,2092.0,Cash,2024-12-01 13:00:00
TRX-9324908,ENT-825686,VID-75211,FG-048,ACC-034,2024-06-22,460.0,2201.0,750.0,3411.0,EFT,2024-06-22 10:00:00
TRX-4027557,ENT-671971,VID-48504,FG-042,ACC-007,2024-02-10,110.0,3378.0,750.0,4238.0,Credit Card,2024-02-10 14:00:00
TRX-8149041,ENT-274739,VID-68183,FG-045,ACC-029,2024-06-05,230.0,3107.0,550.0,3887.0,Credit Card,2024-06-05 15:00:00
TRX-1962308,ENT-178686,VID-97973,FG-082,ACC-026,2024-05-20,460.0,1844.0,750.0,3054.0,EFT,2024-05-20 18:00:00
TRX-8351320,ENT-136489,VID-26545,FG-009,ACC-016,2024-01-16,460.0,3471.0,350.0,4281.0,EFT,2024-01-16 10:00:00
TRX-8548448,ENT-488984,VID-58760,N/A,ACC-029,2024-11-05,230.0,1968.0,0.0,2198.0,Credit Card,2024-11-05 10:00:00
TRX-5675638,ENT-361736,VID-24869,FG-004,ACC-048,2024-07-22,460.0,963.0,550.0,1973.0,Debit Card,2024-07-22 13:00:00
TRX-5391883,ENT-912609,VID-44116,FG-091,ACC-029,2024-10-14,230.0,2520.0,750.0,3500.0,Debit Card,2024-10-14 09:00:00
TRX-3277144,ENT-994253,VID-19706,FG-058,ACC-012,2024-04-12,460.0,1569.0,750.0,2779.0,Cash,2024-04-12 09:00:00
TRX-2089496,ENT-676713,VID-81063,FG-038,ACC-020,2024-12-07,110.0,3193.0,550.0,3853.0,Debit Card,2024-12-07 13:00:00
TRX-4762150,ENT-227257,VID-36342,FG-018,ACC-016,2024-07-04,460.0,3306.0,350.0,4116.0,Cash,2024-07-04 16:00:00
TRX-3177199,ENT-741674,VID-21300,FG-009,ACC-020,2024-08-27,110.0,1878.0,550.0,2538.0,Cash,2024-08-27 20:00:00
TRX-7869154,ENT-963333,VID-85353,FG-010,ACC-009,2024-09-26,460.0,3344.0,750.0,4554.0,EFT,2024-09-26 14:00:00
TRX-9679860,ENT-461249,VID-26821,FG-100,ACC-036,2024-08-26,460.0,703.0,750.0,1913.0,WildCard_Credit,2024-08-26 18:00:00
TRX-3083077,ENT-643269,VID-30056,FG-039,ACC-011,2024-09-14,110.0,928.0,750.0,1788.0,Debit Card,2024-09-14 08:00:00
TRX-5765539,ENT-987025,VID-20336,FG-033,ACC-013,2024-06-26,230.0,3305.0,350.0,3885.0,WildCard_Credit,2024-06-26 16:00:00
TRX-2567468,ENT-626986,VID-94015,FG-022,ACC-038,2024-11-10,230.0,912.0,550.0,1692.0,WildCard_Credit,2024-11-10 16:00:00
TRX-1476028,ENT-185168,VID-15958,FG-083,ACC-050,2024-10-15,110.0,1101.0,550.0,1761.0,WildCard_Credit,2024-10-15 08:00:00
TRX-1508113,ENT-622230,VID-92203,FG-070,ACC-019,2024-10-19,230.0,3067.0,350.0,3647.0,EFT,2024-10-19 14:00:00
TRX-2224284,ENT-822063,VID-17852,FG-021,ACC-029,2024-06-01,230.0,1403.0,750.0,2383.0,Cash,2024-06-01 15:00:00
TRX-3410360,ENT-427766,VID-51853,FG-094,ACC-023,2024-06-23,230.0,2302.0,350.0,2882.0,Cash,2024-06-23 17:00:00
TRX-8826111,ENT-228473,VID-45058,N/A,ACC-029,2024-06-12,110.0,1917.0,0.0,2027.0,Debit Card,2024-06-12 11:00:00
TRX-8015136,ENT-360330,VID-30932,N/A,ACC-021,2024-05-28,110.0,796.0,0.0,906.0,WildCard_Credit,2024-05-28 14:00:00
TRX-9635649,ENT-589491,VID-75373,FG-040,ACC-032,2024-03-22,460.0,1680.0,350.0,2490.0,Credit Card,2024-03-22 15:00:00
TRX-6920597,ENT-151021,VID-16624,FG-037,ACC-032,2024-05-03,110.0,2010.0,750.0,2870.0,WildCard_Credit,2024-05-03 11:00:00
TRX-1137194,ENT-988324,VID-24089,FG-056,ACC-009,2024-05-26,460.0,3154.0,750.0,4364.0,EFT,2024-05-26 16:00:00
TRX-7720644,ENT-153642,VID-84747,FG-072,ACC-013,2024-07-06,460.0,1898.0,750.0,3108.0,EFT,2024-07-06 08:00:00
TRX-8555692,ENT-901535,VID-82070,N/A,ACC-018,2024-07-16,460.0,1582.0,0.0,2042.0,WildCard_Credit,2024-07-16 16:00:00
TRX-7608607,ENT-491326,VID-54444,N/A,ACC-036,2024-03-06,460.0,2902.0,0.0,3362.0,EFT,2024-03-06 09:00:00
TRX-1760064,ENT-140804,VID-27961,FG-092,ACC-022,2024-09-13,110.0,1215.0,750.0,2075.0,Cash,2024-09-13 08:00:00
TRX-3345135,ENT-443897,VID-90356,FG-041,ACC-011,2024-11-06,460.0,2271.0,350.0,3081.0,Cash,2024-11-06 16:00:00
TRX-9511333,ENT-968524,VID-76809,FG-069,ACC-032,2024-10-30,460.0,3428.0,550.0,4438.0,WildCard_Credit,2024-10-30 13:00:00
TRX-2838859,ENT-536774,VID-86507,N/A,ACC-020,2024-07-07,230.0,2345.0,0.0,2575.0,Credit Card,2024-07-07 13:00:00
TRX-4817541,ENT-856442,VID-16731,FG-075,ACC-031,2024-12-01,460.0,2343.0,550.0,3353.0,Debit Card,2024-12-01 20:00:00
TRX-5063384,ENT-133104,VID-85047,FG-090,ACC-008,2024-03-16,460.0,2976.0,750.0,4186.0,Debit Card,2024-03-16 18:00:00
TRX-7928320,ENT-824042,VID-36724,FG-053,ACC-033,2024-08-02,110.0,2206.0,550.0,2866.0,WildCard_Credit,2024-08-02 10:00:00
TRX-9702060,ENT-317413,VID-83516,N/A,ACC-021,2024-12-27,230.0,3413.0,0.0,3643.0,Cash,2024-12-27 10:00:00
TRX-9944387,ENT-458955,VID-81601,FG-046,ACC-044,2024-03-29,460.0,1943.0,550.0,2953.0,EFT,2024-03-29 15:00:00
TRX-6007984,ENT-335790,VID-49008,FG-099,ACC-019,2024-05-06,460.0,2383.0,350.0,3193.0,Debit Card,2024-05-06 12:00:00
TRX-6851946,ENT-687713,VID-45842,FG-037,ACC-008,2024-06-11,460.0,3287.0,750.0,4497.0,WildCard_Credit,2024-06-11 15:00:00
TRX-3457461,ENT-404561,VID-15513,FG-037,ACC-046,2024-07-21,460.0,2624.0,750.0,3834.0,Credit Card,2024-07-21 13:00:00
TRX-4390138,ENT-968170,VID-80592,FG-035,ACC-036,2024-09-02,230.0,2211.0,550.0,2991.0,EFT,2024-09-02 11:00:00
TRX-9909397,ENT-336633,VID-93616,FG-030,ACC-004,2024-05-04,110.0,847.0,350.0,1307.0,Credit Card,2024-05-04 08:00:00
TRX-3306314,ENT-105433,VID-82135,FG-021,ACC-027,2024-02-21,230.0,1752.0,750.0,2732.0,Cash,2024-02-21 18:00:00
TRX-5788474,ENT-777273,VID-17754,FG-099,ACC-006,2024-05-27,230.0,3064.0,350.0,3644.0,WildCard_Credit,2024-05-27 13:00:00
TRX-3949245,ENT-138105,VID-62034,N/A,ACC-032,2024-03-30,110.0,2591.0,0.0,2701.0,Debit Card,2024-03-30 14:00:00
TRX-2800206,ENT-451317,VID-47298,N/A,ACC-030,2024-01-05,460.0,1585.0,0.0,2045.0,WildCard_Credit,2024-01-05 12:00:00
TRX-5577446,ENT-302177,VID-24764,FG-043,ACC-011,2024-09-15,460.0,2423.0,350.0,3233.0,Cash,2024-09-15 15:00:00
TRX-6655803,ENT-929179,VID-48669,FG-073,ACC-044,2024-01-08,460.0,1453.0,350.0,2263.0,Debit Card,2024-01-08 19:00:00
TRX-6501696,ENT-190951,VID-62538,FG-086,ACC-007,2024-08-06,110.0,2902.0,750.0,3762.0,Debit Card,2024-08-06 16:00:00
TRX-5375250,ENT-502206,VID-40870,FG-058,ACC-049,2024-05-07,110.0,2355.0,550.0,3015.0,EFT,2024-05-07 08:00:00
TRX-7032283,ENT-826420,VID-40972,N/A,ACC-004,2024-05-13,230.0,1636.0,0.0,1866.0,Credit Card,2024-05-13 18:00:00
TRX-9430894,ENT-837733,VID-50760,FG-089,ACC-008,2024-07-26,230.0,1656.0,350.0,2236.0,EFT,2024-07-26 18:00:00
TRX-9022561,ENT-260626,VID-69634,FG-096,ACC-039,2024-04-22,230.0,2917.0,350.0,3497.0,EFT,2024-04-22 10:00:00
TRX-4664338,ENT-898867,VID-42435,FG-088,ACC-049,2024-10-02,230.0,3275.0,750.0,4255.0,WildCard_Credit,2024-10-02 20:00:00
TRX-7069742,ENT-181896,VID-83946,FG-015,ACC-004,2024-09-27,110.0,2552.0,750.0,3412.0,WildCard_Credit,2024-09-27 19:00:00
TRX-9729882,ENT-563303,VID-25235,FG-088,ACC-014,2024-03-25,460.0,1228.0,350.0,2038.0,WildCard_Credit,2024-03-25 13:00:00
TRX-3213658,ENT-638179,VID-64450,FG-059,ACC-037,2024-01-29,230.0,772.0,750.0,1752.0,Credit Card,2024-01-29 15:00:00
TRX-5269083,ENT-956113,VID-10395,FG-096,ACC-014,2024-01-12,460.0,2293.0,550.0,3303.0,WildCard_Credit,2024-01-12 14:00:00
TRX-2069713,ENT-667451,VID-17897,FG-009,ACC-031,2024-06-25,110.0,585.0,750.0,1445.0,Credit Card,2024-06-25 19:00:00
TRX-8052503,ENT-492650,VID-60132,FG-058,ACC-025,2024-03-10,230.0,2074.0,350.0,2654.0,Cash,2024-03-10 20:00:00
TRX-2990334,ENT-287143,VID-80419,FG-051,ACC-034,2024-11-30,110.0,3196.0,350.0,3656.0,Debit Card,2024-11-30 13:00:00
TRX-8767916,ENT-806215,VID-81361,N/A,ACC-028,2024-01-12,460.0,1312.0,0.0,1772.0,WildCard_Credit,2024-01-12 12:00:00
TRX-3602504,ENT-389039,VID-34704,FG-093,ACC-049,2024-08-23,230.0,1340.0,350.0,1920.0,Credit Card,2024-08-23 13:00:00
TRX-1262492,ENT-352356,VID-37011,FG-009,ACC-007,2024-11-10,110.0,3104.0,750.0,3964.0,WildCard_Credit,2024-11-10 20:00:00
TRX-1742169,ENT-521805,VID-67535,N/A,ACC-015,2024-05-05,110.0,2228.0,0.0,2338.0,WildCard_Credit,2024-05-05 19:00:00
TRX-5853035,ENT-345536,VID-85511,N/A,ACC-021,2024-03-12,110.0,3489.0,0.0,3599.0,WildCard_Credit,2024-03-12 16:00:00
TRX-3403511,ENT-792282,VID-78321,FG-029,ACC-027,2024-05-01,460.0,3154.0,550.0,4164.0,EFT,2024-05-01 12:00:00
TRX-8167236,ENT-682851,VID-74962,FG-007,ACC-023,2024-11-16,230.0,649.0,350.0,1229.0,Cash,2024-11-16 18:00:00
TRX-6031294,ENT-494747,VID-34101,FG-097,ACC-035,2024-07-28,460.0,1705.0,750.0,2915.0,Cash,2024-07-28 10:00:00
TRX-8768273,ENT-160423,VID-83713,FG-053,ACC-027,2024-12-28,110.0,1323.0,550.0,1983.0,WildCard_Credit,2024-12-28 10:00:00
TRX-4411424,ENT-446305,VID-94765,FG-011,ACC-029,2024-05-04,460.0,949.0,750.0,2159.0,EFT,2024-05-04 12:00:00
TRX-7327828,ENT-806396,VID-89294,FG-078,ACC-003,2024-01-27,110.0,2593.0,350.0,3053.0,Credit Card,2024-01-27 12:00:00
TRX-6586214,ENT-417915,VID-12009,FG-028,ACC-013,2024-09-02,110.0,2806.0,350.0,3266.0,Credit Card,2024-09-02 11:00:00
TRX-4431161,ENT-515898,VID-41369,FG-071,ACC-021,2024-05-04,460.0,3489.0,750.0,4699.0,EFT,2024-05-04 19:00:00
TRX-7033835,ENT-637727,VID-75179,FG-060,ACC-007,2024-06-06,230.0,2309.0,550.0,3089.0,Cash,2024-06-06 12:00:00
TRX-1766977,ENT-689849,VID-39002,FG-095,ACC-010,2024-06-09,230.0,1232.0,550.0,2012.0,Credit Card,2024-06-09 14:00:00
TRX-4291551,ENT-445888,VID-40149,FG-049,ACC-037,2024-05-31,230.0,2666.0,750.0,3646.0,Debit Card,2024-05-31 10:00:00
TRX-9197701,ENT-858705,VID-94108,FG-095,ACC-032,2024-05-11,230.0,2655.0,550.0,3435.0,Cash,2024-05-11 20:00:00
TRX-9192588,ENT-292988,VID-81058,FG-083,ACC-004,2024-03-27,110.0,3401.0,550.0,4061.0,WildCard_Credit,2024-03-27 10:00:00
TRX-3306725,ENT-983472,VID-92667,N/A,ACC-015,2024-01-04,110.0,704.0,0.0,814.0,Credit Card,2024-01-04 14:00:00
TRX-8650572,ENT-491329,VID-17923,N/A,ACC-040,2024-04-21,460.0,1018.0,0.0,1478.0,WildCard_Credit,2024-04-21 16:00:00
TRX-9929043,ENT-678440,VID-63914,FG-002,ACC-002,2024-01-09,230.0,3100.0,750.0,4080.0,WildCard_Credit,2024-01-09 08:00:00
TRX-8223819,ENT-945328,VID-33496,FG-014,ACC-007,2024-01-09,460.0,1525.0,550.0,2535.0,WildCard_Credit,2024-01-09 16:00:00
TRX-5234874,ENT-954814,VID-56457,FG-035,ACC-026,2024-11-13,110.0,1387.0,350.0,1847.0,Credit Card,2024-11-13 16:00:00
TRX-4789255,ENT-414546,VID-99658,FG-011,ACC-042,2024-10-16,230.0,2063.0,750.0,3043.0,Credit Card,2024-10-16 11:00:00
TRX-8986040,ENT-158840,VID-93459,FG-002,ACC-045,2024-07-12,110.0,2060.0,750.0,2920.0,Debit Card,2024-07-12 16:00:00
TRX-6557798,ENT-693343,VID-22499,FG-068,ACC-003,2024-11-26,110.0,2447.0,750.0,3307.0,Debit Card,2024-11-26 20:00:00
TRX-2247353,ENT-817675,VID-46749,FG-070,ACC-037,2024-05-18,110.0,3235.0,750.0,4095.0,Credit Card,2024-05-18 08:00:00
TRX-3419132,ENT-888795,VID-62205,N/A,ACC-005,2024-04-16,110.0,1688.0,0.0,1798.0,EFT,2024-04-16 17:00:00
TRX-6565503,ENT-502491,VID-28343,FG-089,ACC-047,2024-10-17,110.0,2709.0,350.0,3169.0,Credit Card,2024-10-17 14:00:00
TRX-8333124,ENT-343420,VID-19963,FG-044,ACC-039,2024-01-28,460.0,3453.0,550.0,4463.0,WildCard_Credit,2024-01-28 09:00:00
TRX-5585666,ENT-921609,VID-69054,FG-063,ACC-015,2024-01-16,460.0,2024.0,550.0,3034.0,EFT,2024-01-16 18:00:00
TRX-7376562,ENT-189856,VID-91083,FG-038,ACC-016,2024-04-05,460.0,1937.0,750.0,3147.0,Credit Card,2024-04-05 18:00:00
TRX-3588336,ENT-875584,VID-61068,FG-041,ACC-024,2024-07-13,110.0,1497.0,350.0,1957.0,Credit Card,2024-07-13 19:00:00
TRX-5525929,ENT-207197,VID-27367,FG-012,ACC-012,2024-08-15,110.0,421.0,550.0,1081.0,Cash,2024-08-15 13:00:00
TRX-2503554,ENT-471106,VID-82642,FG-012,ACC-039,2024-02-22,230.0,2681.0,750.0,3661.0,WildCard_Credit,2024-02-22 08:00:00
TRX-7506196,ENT-917018,VID-21101,N/A,ACC-047,2024-05-29,230.0,1977.0,0.0,2207.0,WildCard_Credit,2024-05-29 14:00:00
TRX-3843767,ENT-245584,VID-45247,FG-039,ACC-018,2024-12-16,110.0,2742.0,350.0,3202.0,Cash,2024-12-16 14:00:00
TRX-8064924,ENT-414313,VID-73469,FG-010,ACC-024,2024-08-10,110.0,659.0,350.0,1119.0,EFT,2024-08-10 12:00:00
TRX-4280754,ENT-580102,VID-24021,FG-018,ACC-020,2024-10-31,110.0,3352.0,750.0,4212.0,Credit Card,2024-10-31 17:00:00
TRX-6615941,ENT-551533,VID-95332,FG-077,ACC-009,2024-06-17,230.0,1760.0,750.0,2740.0,EFT,2024-06-17 15:00:00
TRX-3980258,ENT-517584,VID-51830,FG-038,ACC-048,2024-09-02,230.0,2870.0,350.0,3450.0,Cash,2024-09-02 13:00:00
TRX-7592357,ENT-482746,VID-24927,FG-073,ACC-013,2024-07-11,460.0,1392.0,550.0,2402.0,WildCard_Credit,2024-07-11 12:00:00
TRX-4517316,ENT-559753,VID-48185,N/A,ACC-045,2024-08-24,460.0,1136.0,0.0,1596.0,Credit Card,2024-08-24 19:00:00
TRX-6080688,ENT-353777,VID-43119,FG-085,ACC-010,2024-03-12,230.0,3156.0,750.0,4136.0,Cash,2024-03-12 18:00:00
TRX-7724393,ENT-660324,VID-76402,FG-089,ACC-027,2024-11-02,230.0,702.0,750.0,1682.0,WildCard_Credit,2024-11-02 15:00:00
TRX-5164624,ENT-789545,VID-97122,N/A,ACC-023,2024-02-25,110.0,1872.0,0.0,1982.0,Debit Card,2024-02-25 20:00:00
TRX-7704473,ENT-889245,VID-53463,N/A,ACC-028,2024-10-15,460.0,2909.0,0.0,3369.0,Credit Card,2024-10-15 18:00:00
TRX-9703982,ENT-685098,VID-86089,FG-089,ACC-037,2024-04-23,110.0,803.0,550.0,1463.0,Debit Card,2024-04-23 16:00:00
TRX-9396422,ENT-258067,VID-55215,FG-004,ACC-031,2024-08-25,230.0,1932.0,750.0,2912.0,Credit Card,2024-08-25 20:00:00
TRX-3376915,ENT-465249,VID-50880,N/A,ACC-022,2024-02-29,230.0,2103.0,0.0,2333.0,Cash,2024-02-29 19:00:00
TRX-2637842,ENT-559450,VID-69303,FG-041,ACC-005,2024-06-27,110.0,2534.0,750.0,3394.0,EFT,2024-06-27 15:00:00
TRX-2834801,ENT-810032,VID-31542,N/A,ACC-048,2024-01-12,110.0,3311.0,0.0,3421.0,Debit Card,2024-01-12 13:00:00
TRX-8153291,ENT-584498,VID-40389,FG-052,ACC-041,2024-06-18,460.0,1114.0,350.0,1924.0,Debit Card,2024-06-18 16:00:00
TRX-4310554,ENT-571413,VID-87621,FG-055,ACC-025,2024-07-21,110.0,3023.0,750.0,3883.0,Credit Card,2024-07-21 08:00:00
TRX-2049645,ENT-705393,VID-23336,FG-069,ACC-012,2024-05-22,460.0,1279.0,350.0,2089.0,EFT,2024-05-22 20:00:00
TRX-9212178,ENT-653349,VID-93769,FG-041,ACC-039,2024-02-28,230.0,1207.0,750.0,2187.0,Cash,2024-02-28 12:00:00
TRX-8681625,ENT-747351,VID-32613,N/A,ACC-044,2024-06-27,460.0,2007.0,0.0,2467.0,EFT,2024-06-27 13:00:00
TRX-6254384,ENT-223586,VID-41270,N/A,ACC-020,2024-12-10,460.0,2817.0,0.0,3277.0,Credit Card,2024-12-10 10:00:00
TRX-8016887,ENT-725397,VID-28070,FG-074,ACC-025,2024-09-18,110.0,1929.0,350.0,2389.0,Cash,2024-09-18 14:00:00
TRX-9214830,ENT-402865,VID-28388,FG-024,ACC-021,2024-10-11,110.0,2393.0,350.0,2853.0,Cash,2024-10-11 10:00:00
TRX-3290672,ENT-304607,VID-60324,FG-072,ACC-033,2024-01-05,460.0,619.0,550.0,1629.0,Cash,2024-01-05 15:00:00
TRX-8446596,ENT-612438,VID-31922,FG-011,ACC-037,2024-07-31,230.0,3204.0,750.0,4184.0,Credit Card,2024-07-31 19:00:00
TRX-5843084,ENT-276379,VID-69942,N/A,ACC-037,2024-05-20,110.0,1596.0,0.0,1706.0,Cash,2024-05-20 11:00:00
TRX-5494430,ENT-912764,VID-81186,N/A,ACC-024,2024-10-20,460.0,2492.0,0.0,2952.0,WildCard_Credit,2024-10-20 09:00:00
TRX-8132912,ENT-207391,VID-95678,FG-097,ACC-016,2024-10-06,110.0,3344.0,750.0,4204.0,EFT,2024-10-06 11:00:00
TRX-8366370,ENT-223088,VID-41056,FG-027,ACC-048,2024-06-27,110.0,2242.0,550.0,2902.0,WildCard_Credit,2024-06-27 09:00:00
TRX-3335975,ENT-922974,VID-37082,FG-027,ACC-004,2024-03-25,460.0,1836.0,750.0,3046.0,WildCard_Credit,2024-03-25 17:00:00
TRX-3824903,ENT-439375,VID-48356,FG-038,ACC-037,2024-11-01,230.0,2580.0,550.0,3360.0,EFT,2024-11-01 16:00:00
TRX-7905438,ENT-162165,VID-46349,N/A,ACC-042,2024-03-10,460.0,3182.0,0.0,3642.0,Debit Card,2024-03-10 20:00:00
TRX-6403886,ENT-968726,VID-42447,FG-098,ACC-044,2024-03-15,460.0,943.0,350.0,1753.0,Cash,2024-03-15 19:00:00
TRX-7294347,ENT-573947,VID-19898,FG-082,ACC-050,2024-11-17,230.0,982.0,550.0,1762.0,Credit Card,2024-11-17 14:00:00
TRX-8628527,ENT-611751,VID-52898,FG-075,ACC-001,2024-12-21,230.0,2511.0,550.0,3291.0,Credit Card,2024-12-21 13:00:00
TRX-9966154,ENT-517035,VID-38551,FG-055,ACC-014,2024-02-02,460.0,2277.0,550.0,3287.0,Cash,2024-02-02 20:00:00
TRX-3191007,ENT-693643,VID-73614,FG-044,ACC-044,2024-06-21,230.0,1722.0,550.0,2502.0,Credit Card,2024-06-21 16:00:00
TRX-3650523,ENT-562721,VID-69836,FG-001,ACC-028,2024-01-09,110.0,807.0,750.0,1667.0,Debit Card,2024-01-09 09:00:00
TRX-2565985,ENT-786385,VID-57242,FG-033,ACC-006,2024-03-22,460.0,940.0,550.0,1950.0,EFT,2024-03-22 12:00:00
TRX-6125594,ENT-861253,VID-40689,FG-055,ACC-042,2024-01-27,460.0,3057.0,350.0,3867.0,Credit Card,2024-01-27 14:00:00
TRX-2307594,ENT-239145,VID-87814,N/A,ACC-015,2024-04-19,460.0,789.0,0.0,1249.0,WildCard_Credit,2024-04-19 15:00:00
TRX-6764217,ENT-956800,VID-25806,N/A,ACC-028,2024-01-05,460.0,2222.0,0.0,2682.0,Debit Card,2024-01-05 19:00:00
TRX-2718442,ENT-208214,VID-51071,FG-048,ACC-020,2024-07-15,230.0,690.0,350.0,1270.0,Debit Card,2024-07-15 09:00:00
TRX-3396676,ENT-171734,VID-79534,FG-073,ACC-001,2024-11-24,230.0,3484.0,350.0,4064.0,WildCard_Credit,2024-11-24 18:00:00
TRX-4574477,ENT-758589,VID-29840,FG-053,ACC-040,2024-06-28,460.0,1072.0,750.0,2282.0,Cash,2024-06-28 19:00:00
TRX-3066235,ENT-718213,VID-60335,N/A,ACC-023,2024-03-12,110.0,755.0,0.0,865.0,Cash,2024-03-12 20:00:00
TRX-2413458,ENT-360221,VID-82534,FG-077,ACC-039,2024-05-21,230.0,972.0,350.0,1552.0,WildCard_Credit,2024-05-21 18:00:00
TRX-4446807,ENT-642899,VID-89551,N/A,ACC-033,2024-12-03,230.0,3228.0,0.0,3458.0,Debit Card,2024-12-03 12:00:00
TRX-5015476,ENT-618927,VID-60578,FG-015,ACC-016,2024-11-26,460.0,2004.0,550.0,3014.0,Cash,2024-11-26 08:00:00
TRX-7058222,ENT-431845,VID-27299,N/A,ACC-025,2024-09-27,460.0,2832.0,0.0,3292.0,WildCard_Credit,2024-09-27 08:00:00
TRX-2224599,ENT-117500,VID-86986,FG-009,ACC-001,2024-08-29,230.0,1896.0,350.0,2476.0,EFT,2024-08-29 20:00:00
TRX-5806467,ENT-759104,VID-75673,N/A,ACC-050,2024-07-22,110.0,563.0,0.0,673.0,Cash,2024-07-22 16:00:00
TRX-3561552,ENT-390946,VID-20957,FG-040,ACC-006,2024-02-12,230.0,3274.0,750.0,4254.0,WildCard_Credit,2024-02-12 18:00:00
TRX-2109227,ENT-425236,VID-67342,FG-094,ACC-016,2024-07-19,110.0,1036.0,550.0,1696.0,Credit Card,2024-07-19 17:00:00
TRX-1923227,ENT-424314,VID-97304,FG-095,ACC-043,2024-02-29,110.0,753.0,750.0,1613.0,Debit Card,2024-02-29 15:00:00
TRX-3748655,ENT-620526,VID-55443,FG-067,ACC-034,2024-12-25,110.0,451.0,350.0,911.0,EFT,2024-12-25 08:00:00
TRX-2980663,ENT-908903,VID-13847,FG-043,ACC-028,2024-05-17,110.0,1923.0,350.0,2383.0,EFT,2024-05-17 19:00:00
TRX-2293020,ENT-620248,VID-69663,FG-066,ACC-024,2024-12-30,460.0,661.0,550.0,1671.0,Credit Card,2024-12-30 17:00:00
TRX-5280137,ENT-910894,VID-23487,FG-074,ACC-044,2024-07-07,230.0,2721.0,350.0,3301.0,Credit Card,2024-07-07 10:00:00
TRX-5102892,ENT-148215,VID-71835,N/A,ACC-024,2024-01-23,110.0,3434.0,0.0,3544.0,Cash,2024-01-23 08:00:00
TRX-8035849,ENT-335421,VID-52179,N/A,ACC-016,2024-10-10,110.0,1133.0,0.0,1243.0,Cash,2024-10-10 20:00:00
TRX-7254683,ENT-225200,VID-75803,FG-087,ACC-004,2024-02-09,460.0,1710.0,550.0,2720.0,Debit Card,2024-02-09 17:00:00
TRX-8802985,ENT-396020,VID-50723,N/A,ACC-021,2024-07-24,110.0,2512.0,0.0,2622.0,Credit Card,2024-07-24 09:00:00
TRX-5892153,ENT-691194,VID-49834,N/A,ACC-048,2024-07-07,460.0,2270.0,0.0,2730.0,WildCard_Credit,2024-07-07 11:00:00
TRX-4278644,ENT-868043,VID-81638,FG-098,ACC-016,2024-10-29,110.0,2300.0,550.0,2960.0,Debit Card,2024-10-29 15:00:00
TRX-6812025,ENT-766833,VID-11257,N/A,ACC-022,2024-04-29,110.0,2079.0,0.0,2189.0,Credit Card,2024-04-29 16:00:00
TRX-9888812,ENT-349736,VID-65026,FG-063,ACC-004,2024-02-23,460.0,1941.0,550.0,2951.0,Debit Card,2024-02-23 11:00:00
TRX-9720112,ENT-533121,VID-58823,N/A,ACC-030,2024-01-23,460.0,1546.0,0.0,2006.0,Credit Card,2024-01-23 11:00:00
TRX-2255447,ENT-720647,VID-84425,FG-008,ACC-028,2024-11-22,460.0,791.0,350.0,1601.0,Debit Card,2024-11-22 14:00:00
TRX-7592651,ENT-834764,VID-52762,FG-041,ACC-029,2024-06-10,110.0,1594.0,550.0,2254.0,EFT,2024-06-10 20:00:00
TRX-2828260,ENT-262959,VID-23848,FG-022,ACC-029,2024-03-10,110.0,705.0,350.0,1165.0,Cash,2024-03-10 20:00:00
TRX-4483557,ENT-573869,VID-50410,N/A,ACC-030,2024-10-01,230.0,2065.0,0.0,2295.0,EFT,2024-10-01 13:00:00
TRX-1676621,ENT-325465,VID-52964,FG-019,ACC-006,2024-12-17,110.0,770.0,350.0,1230.0,Debit Card,2024-12-17 12:00:00
TRX-5364874,ENT-959926,VID-32789,N/A,ACC-002,2024-12-12,230.0,2023.0,0.0,2253.0,Cash,2024-12-12 12:00:00
TRX-2709721,ENT-942946,VID-28322,FG-016,ACC-001,2024-02-18,230.0,2677.0,350.0,3257.0,Credit Card,2024-02-18 15:00:00
TRX-2409947,ENT-710610,VID-86823,FG-034,ACC-005,2024-07-24,110.0,935.0,350.0,1395.0,Credit Card,2024-07-24 13:00:00
TRX-6562484,ENT-228479,VID-15596,FG-060,ACC-004,2024-03-06,110.0,1209.0,750.0,2069.0,Debit Card,2024-03-06 09:00:00
TRX-7421134,ENT-816400,VID-65923,FG-023,ACC-023,2024-09-11,460.0,2174.0,750.0,3384.0,Debit Card,2024-09-11 08:00:00
TRX-1581321,ENT-743937,VID-91156,FG-079,ACC-016,2024-08-16,110.0,1526.0,550.0,2186.0,EFT,2024-08-16 10:00:00
TRX-5693862,ENT-501620,VID-27987,FG-054,ACC-013,2024-02-01,230.0,2087.0,750.0,3067.0,WildCard_Credit,2024-02-01 09:00:00
TRX-7024901,ENT-602985,VID-81371,N/A,ACC-032,2024-07-14,110.0,2983.0,0.0,3093.0,EFT,2024-07-14 20:00:00
TRX-4016809,ENT-127329,VID-51795,FG-077,ACC-015,2024-07-17,460.0,2457.0,550.0,3467.0,Credit Card,2024-07-17 12:00:00
