EntryID,VisitorID,EntryDate,ExitDate,EntryGateID,AccID,VehicleReg,InsertedDate,ModifiedDate
ENT-167755,VID-74440,2024-09-23 11:00,2024-09-25 14:00,G03,ACC-013,BZ 91 BZ MP,2024-09-02 11:00:00,2024-09-02 11:00:00
ENT-181961,VID-65868,2024-10-30 14:00,2024-11-06 13:00,G15,ACC-020,EF 46 EF L,2024-10-22 14:00:00,2024-10-26 14:00:00
ENT-183902,VID-57131,2024-05-26 15:00,2024-05-30 14:00,G13,ACC-025,EL 57 EL MP,2024-05-17 15:00:00,2024-05-20 15:00:00
ENT-895720,VID-49351,2024-09-03 06:00,2024-09-10 08:00,G20,ACC-035,DS 24 DS NW,2024-08-20 06:00:00,2024-08-20 06:00:00
ENT-243294,VID-71506,2024-05-25 12:00,2024-05-30 15:00,G07,ACC-010,XA 87 XA L,2024-05-22 12:00:00,2024-05-24 12:00:00
ENT-502692,VID-74166,2024-09-08 12:00,2024-09-12 14:00,G10,ACC-042,ZB 89 ZB GP,2024-08-15 12:00:00,2024-08-17 12:00:00
ENT-367657,VID-55688,2024-07-16 15:00,2024-07-18 14:00,G17,ACC-046,MR 66 MR NW,2024-06-21 15:00:00,2024-06-24 15:00:00
ENT-761601,VID-98660,2024-05-06 09:00,2024-05-10 05:00,G01,ACC-045,RD 69 RD MP,2024-04-06 09:00:00,2024-04-08 09:00:00
ENT-908422,VID-22098,2024-05-10 09:00,2024-05-15 07:00,G13,ACC-026,SZ 09 SZ NW,2024-05-09 09:00:00,2024-05-09 09:00:00
ENT-790472,VID-60172,2024-03-25 12:00,2024-03-28 12:00,G19,ACC-020,TT 98 TT GP,2024-03-08 12:00:00,2024-03-12 12:00:00
ENT-382089,VID-37462,2024-11-21 15:00,2024-11-28 16:00,G13,ACC-045,IZ 80 IZ GP,2024-10-25 15:00:00,2024-10-26 15:00:00
ENT-868650,VID-66485,2024-12-22 12:00,2024-12-27 14:00,G06,ACC-012,JS 11 JS GP,2024-12-01 12:00:00,2024-12-03 12:00:00
ENT-161847,VID-33950,2024-08-18 15:00,2024-08-25 14:00,G07,ACC-017,ZW 49 ZW GP,2024-08-12 15:00:00,2024-08-13 15:00:00
ENT-230738,VID-46275,2024-11-21 08:00,2024-11-22 08:00,G03,ACC-022,AG 47 AG GP,2024-11-18 08:00:00,2024-11-21 08:00:00
ENT-927543,VID-15486,2024-02-01 10:00,2024-02-08 06:00,G04,ACC-014,NA 69 NA L,2024-01-10 10:00:00,2024-01-14 10:00:00
ENT-452898,VID-58599,2024-09-05 13:00,2024-09-12 14:00,G11,ACC-021,VY 63 VY GP,2024-08-16 13:00:00,2024-08-19 13:00:00
ENT-832229,VID-62665,2024-07-01 11:00,2024-07-08 08:00,G05,ACC-002,PW 26 PW MP,2024-06-30 11:00:00,2024-07-03 11:00:00
ENT-792299,VID-34633,2024-07-07 13:00,2024-07-12 16:00,G01,ACC-041,YV 03 YV GP,2024-06-20 13:00:00,2024-06-23 13:00:00
ENT-519603,VID-90293,2024-06-15 16:00,2024-06-19 15:00,G03,ACC-023,LY 99 LY ZN,2024-05-26 16:00:00,2024-05-29 16:00:00
ENT-846525,VID-28764,2024-02-21 17:00,2024-02-25 17:00,G17,ACC-037,US 04 US GP,2024-02-01 17:00:00,2024-02-02 17:00:00
ENT-221297,VID-73198,2024-06-03 16:00,2024-06-08 19:00,G18,ACC-016,GE 96 GE GP,2024-05-28 16:00:00,2024-05-31 16:00:00
ENT-502118,VID-46747,2024-08-10 17:00,2024-08-11 15:00,G08,ACC-047,GM 81 GM MP,2024-07-11 17:00:00,2024-07-13 17:00:00
ENT-448967,VID-39334,2024-09-30 16:00,2024-10-06 19:00,G19,ACC-050,YB 39 YB ZN,2024-09-27 16:00:00,2024-10-02 16:00:00
ENT-947718,VID-40587,2024-07-14 16:00,2024-07-20 20:00,G08,ACC-017,DC 07 DC MP,2024-06-16 16:00:00,2024-06-19 16:00:00
ENT-498663,VID-85617,2024-02-29 15:00,2024-03-03 13:00,G01,ACC-020,BN 89 BN L,2024-02-01 15:00:00,2024-02-03 15:00:00
ENT-730841,VID-87434,2024-07-05 18:00,2024-07-11 16:00,G08,ACC-007,KN 41 KN L,2024-06-18 18:00:00,2024-06-23 18:00:00
ENT-397158,VID-29119,2024-04-22 13:00,2024-04-28 16:00,G02,ACC-039,IN 62 IN ZN,2024-04-17 13:00:00,2024-04-21 13:00:00
ENT-838344,VID-59375,2024-10-20 13:00,2024-10-26 12:00,G02,ACC-022,DS 89 DS MP,2024-10-04 13:00:00,2024-10-06 13:00:00
ENT-862729,VID-61355,2024-12-24 17:00,2024-12-25 15:00,G10,ACC-043,XE 03 XE NW,2024-11-26 17:00:00,2024-11-29 17:00:00
ENT-653485,VID-47098,2024-12-13 13:00,2024-12-16 15:00,G10,ACC-045,XS 50 XS L,2024-11-30 13:00:00,2024-11-30 13:00:00
ENT-271646,VID-85649,2024-10-24 18:00,2024-10-25 18:00,G05,ACC-029,SH 12 SH ZN,2024-10-09 18:00:00,2024-10-14 18:00:00
ENT-997729,VID-85455,2024-04-10 17:00,2024-04-16 13:00,G04,ACC-044,UW 39 UW ZN,2024-03-29 17:00:00,2024-04-03 17:00:00
ENT-155021,VID-25380,2024-03-27 06:00,2024-03-28 07:00,G17,ACC-042,IL 17 IL MP,2024-03-11 06:00:00,2024-03-12 06:00:00
ENT-821403,VID-88139,2024-01-18 07:00,2024-01-20 09:00,G06,ACC-042,TU 96 TU GP,2024-01-02 07:00:00,2024-01-04 07:00:00
ENT-566740,VID-58145,2024-08-25 16:00,2024-08-29 16:00,G01,ACC-008,DD 69 DD MP,2024-08-04 16:00:00,2024-08-09 16:00:00
ENT-881565,VID-22393,2024-01-12 15:00,2024-01-17 18:00,G19,ACC-012,JZ 72 JZ MP,2024-01-03 15:00:00,2024-01-08 15:00:00
ENT-952353,VID-12588,2024-02-20 11:00,2024-02-21 15:00,G13,ACC-036,VU 50 VU FS,2024-02-14 11:00:00,2024-02-17 11:00:00
ENT-790573,VID-25378,2024-10-02 17:00,2024-10-09 14:00,G06,ACC-039,SA 43 SA GP,2024-09-07 17:00:00,2024-09-08 17:00:00
ENT-369232,VID-14588,2024-03-06 15:00,2024-03-08 13:00,G03,ACC-008,NJ 54 NJ ZN,2024-03-03 15:00:00,2024-03-07 15:00:00
ENT-791176,VID-80005,2024-01-01 09:00,2024-01-04 05:00,G15,ACC-009,PS 59 PS L,2023-12-15 09:00:00,2023-12-17 09:00:00
ENT-794804,VID-15863,2024-11-06 14:00,2024-11-11 13:00,G08,ACC-003,EH 89 EH FS,2024-10-14 14:00:00,2024-10-14 14:00:00
ENT-864521,VID-91567,2024-10-09 09:00,2024-10-14 10:00,G14,ACC-005,OG 61 OG NW,2024-09-30 09:00:00,2024-10-01 09:00:00
ENT-661936,VID-36707,2024-02-12 10:00,2024-02-18 12:00,G03,ACC-041,TZ 61 TZ L,2024-01-20 10:00:00,2024-01-21 10:00:00
ENT-540073,VID-30118,2024-10-15 16:00,2024-10-21 20:00,G11,ACC-028,JZ 22 JZ FS,2024-09-25 16:00:00,2024-09-26 16:00:00
ENT-771274,VID-21662,2024-02-26 16:00,2024-03-02 18:00,G12,ACC-022,UD 72 UD GP,2024-02-23 16:00:00,2024-02-25 16:00:00
ENT-284267,VID-79006,2024-07-12 09:00,2024-07-16 06:00,G10,ACC-038,VM 57 VM L,2024-06-16 09:00:00,2024-06-16 09:00:00
ENT-279041,VID-51680,2024-10-09 10:00,2024-10-14 07:00,G13,ACC-012,IT 95 IT FS,2024-09-10 10:00:00,2024-09-10 10:00:00
ENT-820013,VID-77314,2024-07-25 13:00,2024-07-30 11:00,G05,ACC-043,DJ 70 DJ ZN,2024-07-16 13:00:00,2024-07-16 13:00:00
ENT-538560,VID-70003,2024-11-23 11:00,2024-11-29 10:00,G06,ACC-029,ZU 52 ZU NW,2024-11-01 11:00:00,2024-11-05 11:00:00
ENT-999595,VID-21395,2024-09-23 17:00,2024-09-30 16:00,G10,ACC-027,UV 60 UV MP,2024-09-13 17:00:00,2024-09-18 17:00:00
ENT-399736,VID-82634,2024-02-17 08:00,2024-02-22 04:00,G16,ACC-001,ZL 57 ZL NW,2024-02-14 08:00:00,2024-02-19 08:00:00
ENT-525167,VID-11821,2024-09-11 14:00,2024-09-17 18:00,G20,ACC-013,XT 77 XT ZN,2024-08-19 14:00:00,2024-08-19 14:00:00
ENT-144413,VID-89609,2024-06-25 09:00,2024-07-01 13:00,G15,ACC-011,RW 52 RW GP,2024-06-03 09:00:00,2024-06-07 09:00:00
ENT-619577,VID-59688,2024-07-06 08:00,2024-07-11 09:00,G06,ACC-024,ZI 68 ZI GP,2024-07-04 08:00:00,2024-07-07 08:00:00
ENT-102342,VID-92729,2024-05-28 10:00,2024-06-01 10:00,G19,ACC-026,FH 96 FH GP,2024-05-19 10:00:00,2024-05-20 10:00:00
ENT-106177,VID-90678,2024-08-25 15:00,2024-09-01 18:00,G15,ACC-022,HC 37 HC NW,2024-08-23 15:00:00,2024-08-25 15:00:00
ENT-188860,VID-79349,2024-06-30 06:00,2024-07-01 08:00,G17,ACC-010,KX 07 KX L,2024-06-14 06:00:00,2024-06-15 06:00:00
ENT-549148,VID-33878,2024-04-25 13:00,2024-04-29 14:00,G18,ACC-018,CL 81 CL L,2024-04-15 13:00:00,2024-04-17 13:00:00
ENT-398739,VID-15276,2024-08-10 06:00,2024-08-13 05:00,G05,ACC-026,KI 06 KI NW,2024-08-06 06:00:00,2024-08-07 06:00:00
ENT-619640,VID-99356,2024-12-06 10:00,2024-12-07 12:00,G05,ACC-021,TU 37 TU ZN,2024-11-20 10:00:00,2024-11-24 10:00:00
ENT-232250,VID-30387,2024-07-18 08:00,2024-07-19 05:00,G12,ACC-033,AR 08 AR NW,2024-06-22 08:00:00,2024-06-22 08:00:00
ENT-395932,VID-73691,2024-11-01 17:00,2024-11-02 19:00,G03,ACC-049,LQ 71 LQ L,2024-10-16 17:00:00,2024-10-18 17:00:00
ENT-308050,VID-72114,2024-02-28 10:00,2024-03-05 09:00,G04,ACC-045,SP 18 SP ZN,2024-02-06 10:00:00,2024-02-09 10:00:00
ENT-140230,VID-45895,2024-11-20 08:00,2024-11-22 05:00,G07,ACC-010,LQ 00 LQ NW,2024-11-15 08:00:00,2024-11-18 08:00:00
ENT-546772,VID-72809,2024-09-25 10:00,2024-10-01 09:00,G02,ACC-033,LB 13 LB L,2024-09-17 10:00:00,2024-09-19 10:00:00
ENT-290580,VID-15359,2024-12-30 12:00,2025-01-01 13:00,G01,ACC-004,RI 22 RI FS,2024-12-01 12:00:00,2024-12-01 12:00:00
ENT-450520,VID-49892,2024-02-21 12:00,2024-02-23 12:00,G04,ACC-007,RR 71 RR L,2024-02-05 12:00:00,2024-02-07 12:00:00
ENT-349825,VID-95229,2024-07-04 17:00,2024-07-11 21:00,G09,ACC-014,PC 16 PC FS,2024-06-14 17:00:00,2024-06-16 17:00:00
ENT-567423,VID-22928,2024-03-02 06:00,2024-03-07 05:00,G03,ACC-035,QH 47 QH FS,2024-02-24 06:00:00,2024-02-29 06:00:00
ENT-846169,VID-43099,2024-03-19 06:00,2024-03-21 05:00,G18,ACC-023,XL 79 XL GP,2024-03-05 06:00:00,2024-03-09 06:00:00
ENT-275044,VID-88532,2024-09-04 12:00,2024-09-09 16:00,G09,ACC-045,ZH 90 ZH ZN,2024-08-09 12:00:00,2024-08-09 12:00:00
ENT-658335,VID-77303,2024-04-07 17:00,2024-04-14 19:00,G03,ACC-011,LN 53 LN FS,2024-03-22 17:00:00,2024-03-27 17:00:00
ENT-328387,VID-87609,2024-05-19 09:00,2024-05-21 05:00,G01,ACC-033,LS 53 LS MP,2024-05-13 09:00:00,2024-05-17 09:00:00
ENT-334807,VID-15978,2024-05-31 17:00,2024-06-03 21:00,G18,ACC-016,HQ 92 HQ MP,2024-05-27 17:00:00,2024-05-28 17:00:00
ENT-660563,VID-25228,2024-05-18 18:00,2024-05-19 17:00,G01,ACC-042,JP 30 JP ZN,2024-04-21 18:00:00,2024-04-22 18:00:00
ENT-409220,VID-52550,2024-10-08 10:00,2024-10-14 08:00,G02,ACC-041,VV 29 VV MP,2024-09-24 10:00:00,2024-09-28 10:00:00
ENT-821541,VID-60067,2024-05-11 06:00,2024-05-16 03:00,G09,ACC-041,QO 82 QO L,2024-04-17 06:00:00,2024-04-22 06:00:00
ENT-342979,VID-66872,2024-04-14 15:00,2024-04-20 17:00,G12,ACC-010,XC 11 XC MP,2024-04-09 15:00:00,2024-04-12 15:00:00
ENT-122069,VID-50653,2024-04-06 15:00,2024-04-10 13:00,G06,ACC-012,VR 11 VR NW,2024-03-16 15:00:00,2024-03-18 15:00:00
ENT-652367,VID-27995,2024-05-05 13:00,2024-05-11 15:00,G01,ACC-039,CJ 10 CJ ZN,2024-05-01 13:00:00,2024-05-06 13:00:00
ENT-757860,VID-88595,2024-01-23 08:00,2024-01-25 05:00,G01,ACC-001,YC 73 YC ZN,2024-01-14 08:00:00,2024-01-15 08:00:00
ENT-565909,VID-31383,2024-02-13 09:00,2024-02-15 12:00,G10,ACC-022,MG 52 MG FS,2024-01-19 09:00:00,2024-01-23 09:00:00
ENT-411152,VID-23443,2024-03-04 06:00,2024-03-11 02:00,G17,ACC-027,DX 04 DX MP,2024-02-29 06:00:00,2024-03-04 06:00:00
ENT-503433,VID-24733,2024-06-29 16:00,2024-07-02 15:00,G16,ACC-011,ZF 92 ZF GP,2024-05-30 16:00:00,2024-06-04 16:00:00
ENT-145452,VID-89233,2024-11-11 11:00,2024-11-12 12:00,G05,ACC-012,LI 14 LI ZN,2024-10-12 11:00:00,2024-10-12 11:00:00
ENT-384261,VID-75437,2024-12-17 10:00,2024-12-22 10:00,G12,ACC-017,VS 00 VS MP,2024-12-05 10:00:00,2024-12-05 10:00:00
ENT-856383,VID-72709,2024-12-01 08:00,2024-12-04 06:00,G03,ACC-008,PY 20 PY MP,2024-11-18 08:00:00,2024-11-21 08:00:00
ENT-544420,VID-73083,2024-04-03 18:00,2024-04-07 19:00,G14,ACC-039,UI 86 UI MP,2024-03-23 18:00:00,2024-03-26 18:00:00
ENT-616530,VID-79792,2024-07-15 12:00,2024-07-20 15:00,G18,ACC-015,KP 45 KP ZN,2024-06-27 12:00:00,2024-07-01 12:00:00
ENT-313154,VID-12248,2024-04-22 17:00,2024-04-23 16:00,G12,ACC-036,MD 19 MD L,2024-04-10 17:00:00,2024-04-10 17:00:00
ENT-541531,VID-41784,2024-03-12 10:00,2024-03-16 08:00,G07,ACC-015,BD 97 BD NW,2024-02-14 10:00:00,2024-02-18 10:00:00
ENT-211159,VID-96867,2024-01-14 17:00,2024-01-18 18:00,G19,ACC-005,MP 11 MP MP,2024-01-12 17:00:00,2024-01-17 17:00:00
ENT-256989,VID-33910,2024-02-10 09:00,2024-02-11 05:00,G16,ACC-048,DN 94 DN ZN,2024-01-22 09:00:00,2024-01-25 09:00:00
ENT-263459,VID-17864,2024-06-21 13:00,2024-06-28 09:00,G02,ACC-039,TN 08 TN ZN,2024-06-11 13:00:00,2024-06-11 13:00:00
ENT-626251,VID-50112,2024-08-20 14:00,2024-08-26 14:00,G08,ACC-028,YH 03 YH MP,2024-07-21 14:00:00,2024-07-25 14:00:00
ENT-292616,VID-83307,2024-04-18 12:00,2024-04-23 08:00,G20,ACC-005,VM 36 VM NW,2024-04-10 12:00:00,2024-04-13 12:00:00
ENT-304189,VID-45378,2024-03-25 06:00,2024-04-01 07:00,G04,ACC-007,CP 80 CP L,2024-03-04 06:00:00,2024-03-07 06:00:00
ENT-111510,VID-50516,2024-03-24 14:00,2024-03-25 11:00,G07,ACC-036,FY 20 FY FS,2024-03-17 14:00:00,2024-03-21 14:00:00
ENT-429861,VID-22217,2024-10-16 06:00,2024-10-21 09:00,G10,ACC-001,ZT 95 ZT L,2024-10-14 06:00:00,2024-10-14 06:00:00
ENT-202110,VID-53426,2024-07-19 17:00,2024-07-22 15:00,G14,ACC-048,NN 70 NN NW,2024-06-26 17:00:00,2024-07-01 17:00:00
ENT-258898,VID-99440,2024-09-01 15:00,2024-09-08 11:00,G15,ACC-006,XC 78 XC ZN,2024-08-22 15:00:00,2024-08-23 15:00:00
ENT-864118,VID-89788,2024-11-30 08:00,2024-12-07 06:00,G17,ACC-050,IU 33 IU NW,2024-11-13 08:00:00,2024-11-17 08:00:00
ENT-740037,VID-89544,2024-01-21 17:00,2024-01-28 19:00,G03,ACC-010,OZ 00 OZ L,2024-01-13 17:00:00,2024-01-14 17:00:00
ENT-576900,VID-51119,2024-10-07 18:00,2024-10-14 15:00,G06,ACC-019,EH 30 EH MP,2024-09-21 18:00:00,2024-09-21 18:00:00
ENT-900216,VID-67939,2024-12-29 18:00,2025-01-02 18:00,G05,ACC-008,ZM 32 ZM NW,2024-12-13 18:00:00,2024-12-15 18:00:00
ENT-985874,VID-91871,2024-11-13 16:00,2024-11-15 19:00,G11,ACC-024,CK 48 CK ZN,2024-11-01 16:00:00,2024-11-05 16:00:00
ENT-833736,VID-83505,2024-01-22 15:00,2024-01-28 11:00,G01,ACC-010,WH 13 WH GP,2023-12-29 15:00:00,2023-12-30 15:00:00
ENT-465887,VID-71063,2024-04-24 12:00,2024-05-01 15:00,G15,ACC-042,NV 11 NV GP,2024-04-02 12:00:00,2024-04-02 12:00:00
ENT-167603,VID-51587,2024-07-22 18:00,2024-07-26 17:00,G11,ACC-039,MS 42 MS GP,2024-07-09 18:00:00,2024-07-11 18:00:00
ENT-435740,VID-84475,2024-10-06 08:00,2024-10-10 06:00,G02,ACC-039,UB 87 UB NW,2024-09-15 08:00:00,2024-09-16 08:00:00
ENT-543464,VID-45369,2024-04-19 06:00,2024-04-21 02:00,G09,ACC-041,ED 20 ED ZN,2024-03-25 06:00:00,2024-03-30 06:00:00
ENT-293020,VID-17044,2024-08-19 12:00,2024-08-24 11:00,G03,ACC-028,IT 13 IT NW,2024-07-28 12:00:00,2024-07-30 12:00:00
ENT-471921,VID-84752,2024-09-03 13:00,2024-09-08 11:00,G13,ACC-001,OX 17 OX FS,2024-08-11 13:00:00,2024-08-14 13:00:00
ENT-580938,VID-29331,2024-11-11 08:00,2024-11-14 09:00,G16,ACC-021,CZ 45 CZ GP,2024-11-10 08:00:00,2024-11-11 08:00:00
ENT-202179,VID-14782,2024-08-18 08:00,2024-08-24 11:00,G07,ACC-048,ZK 51 ZK NW,2024-07-28 08:00:00,2024-08-01 08:00:00
ENT-115069,VID-58530,2024-04-20 11:00,2024-04-22 10:00,G12,ACC-002,HH 81 HH NW,2024-03-29 11:00:00,2024-04-02 11:00:00
ENT-968415,VID-81102,2024-11-28 13:00,2024-12-02 15:00,G14,ACC-034,ZI 94 ZI L,2024-11-16 13:00:00,2024-11-18 13:00:00
ENT-500098,VID-47359,2024-03-31 14:00,2024-04-05 12:00,G14,ACC-041,HQ 98 HQ GP,2024-03-13 14:00:00,2024-03-16 14:00:00
ENT-208711,VID-75064,2024-02-23 07:00,2024-02-29 03:00,G20,ACC-035,CL 50 CL L,2024-02-03 07:00:00,2024-02-06 07:00:00
ENT-220063,VID-35632,2024-08-03 09:00,2024-08-05 12:00,G16,ACC-008,JU 49 JU ZN,2024-07-16 09:00:00,2024-07-19 09:00:00
ENT-920192,VID-39351,2024-12-26 18:00,2025-01-01 20:00,G17,ACC-019,GR 39 GR NW,2024-12-25 18:00:00,2024-12-27 18:00:00
ENT-127521,VID-30103,2024-12-10 09:00,2024-12-11 11:00,G12,ACC-034,VP 39 VP NW,2024-12-08 09:00:00,2024-12-08 09:00:00
ENT-512423,VID-16760,2024-05-03 14:00,2024-05-07 13:00,G19,ACC-028,DQ 91 DQ L,2024-04-13 14:00:00,2024-04-18 14:00:00
ENT-940089,VID-26558,2024-09-21 08:00,2024-09-25 07:00,G17,ACC-008,QU 86 QU L,2024-09-17 08:00:00,2024-09-22 08:00:00
ENT-126885,VID-67333,2024-10-10 08:00,2024-10-13 07:00,G01,ACC-041,UD 65 UD GP,2024-10-07 08:00:00,2024-10-07 08:00:00
ENT-762177,VID-56939,2024-10-19 12:00,2024-10-20 10:00,G06,ACC-016,QF 18 QF ZN,2024-10-04 12:00:00,2024-10-09 12:00:00
ENT-250753,VID-92239,2024-07-12 18:00,2024-07-15 14:00,G01,ACC-041,ZW 19 ZW GP,2024-07-03 18:00:00,2024-07-03 18:00:00
ENT-197283,VID-20142,2024-02-24 08:00,2024-02-27 08:00,G16,ACC-024,XF 17 XF NW,2024-01-26 08:00:00,2024-01-27 08:00:00
ENT-540304,VID-59185,2024-02-07 13:00,2024-02-13 10:00,G11,ACC-041,XV 10 XV MP,2024-01-31 13:00:00,2024-02-05 13:00:00
ENT-463629,VID-73427,2024-12-03 15:00,2024-12-09 11:00,G20,ACC-039,OE 79 OE MP,2024-11-29 15:00:00,2024-12-01 15:00:00
ENT-897925,VID-29968,2024-11-06 06:00,2024-11-11 02:00,G07,ACC-024,CF 32 CF ZN,2024-10-20 06:00:00,2024-10-24 06:00:00
ENT-196437,VID-55685,2024-12-20 08:00,2024-12-23 08:00,G18,ACC-042,HT 45 HT NW,2024-12-04 08:00:00,2024-12-05 08:00:00
ENT-394736,VID-61488,2024-04-08 10:00,2024-04-10 09:00,G04,ACC-038,UP 12 UP ZN,2024-03-17 10:00:00,2024-03-22 10:00:00
ENT-384870,VID-51779,2024-09-06 12:00,2024-09-10 14:00,G20,ACC-007,PL 53 PL ZN,2024-08-17 12:00:00,2024-08-22 12:00:00
ENT-715377,VID-63714,2024-02-02 13:00,2024-02-04 09:00,G10,ACC-039,VQ 93 VQ GP,2024-01-16 13:00:00,2024-01-18 13:00:00
ENT-475122,VID-42154,2024-02-28 08:00,2024-03-06 09:00,G03,ACC-014,RJ 71 RJ L,2024-02-14 08:00:00,2024-02-15 08:00:00
ENT-695034,VID-52147,2024-12-18 06:00,2024-12-24 07:00,G08,ACC-036,BH 22 BH FS,2024-12-11 06:00:00,2024-12-14 06:00:00
ENT-542237,VID-99408,2024-05-22 17:00,2024-05-27 14:00,G14,ACC-021,VF 04 VF GP,2024-05-03 17:00:00,2024-05-08 17:00:00
ENT-730645,VID-52844,2024-05-20 12:00,2024-05-21 09:00,G19,ACC-025,GA 07 GA FS,2024-05-05 12:00:00,2024-05-06 12:00:00
ENT-138805,VID-79922,2024-01-03 13:00,2024-01-06 11:00,G17,ACC-003,IA 48 IA NW,2023-12-07 13:00:00,2023-12-10 13:00:00
ENT-683480,VID-51048,2024-06-03 10:00,2024-06-06 11:00,G16,ACC-040,BH 94 BH ZN,2024-05-21 10:00:00,2024-05-21 10:00:00
ENT-150157,VID-11362,2024-03-03 11:00,2024-03-08 08:00,G05,ACC-007,ZW 72 ZW GP,2024-03-02 11:00:00,2024-03-03 11:00:00
ENT-105181,VID-16880,2024-04-07 17:00,2024-04-14 18:00,G09,ACC-003,CY 03 CY FS,2024-03-11 17:00:00,2024-03-15 17:00:00
ENT-711795,VID-70384,2024-07-13 10:00,2024-07-19 08:00,G04,ACC-009,ID 58 ID NW,2024-06-13 10:00:00,2024-06-14 10:00:00
ENT-352207,VID-85744,2024-11-22 13:00,2024-11-28 10:00,G16,ACC-043,MH 74 MH GP,2024-11-05 13:00:00,2024-11-09 13:00:00
ENT-976129,VID-41768,2024-05-15 18:00,2024-05-18 15:00,G07,ACC-045,CZ 00 CZ MP,2024-05-03 18:00:00,2024-05-07 18:00:00
ENT-318797,VID-87401,2024-08-27 12:00,2024-08-29 15:00,G17,ACC-033,WT 34 WT MP,2024-08-23 12:00:00,2024-08-25 12:00:00
ENT-504305,VID-69301,2024-09-15 07:00,2024-09-17 06:00,G20,ACC-033,FK 04 FK ZN,2024-08-16 07:00:00,2024-08-18 07:00:00
ENT-212379,VID-24444,2024-06-06 15:00,2024-06-12 12:00,G08,ACC-002,XE 06 XE NW,2024-06-01 15:00:00,2024-06-04 15:00:00
ENT-552432,VID-37795,2024-06-29 10:00,2024-06-30 14:00,G05,ACC-026,NN 02 NN GP,2024-06-26 10:00:00,2024-06-28 10:00:00
ENT-298652,VID-62781,2024-01-26 16:00,2024-01-30 18:00,G06,ACC-039,HP 51 HP GP,2024-01-19 16:00:00,2024-01-21 16:00:00
ENT-137421,VID-85396,2024-11-26 09:00,2024-11-27 08:00,G09,ACC-016,BC 26 BC ZN,2024-11-22 09:00:00,2024-11-22 09:00:00
ENT-964098,VID-45162,2024-07-26 12:00,2024-07-30 09:00,G16,ACC-014,EF 67 EF L,2024-07-18 12:00:00,2024-07-23 12:00:00
ENT-752338,VID-72489,2024-01-02 07:00,2024-01-04 11:00,G10,ACC-045,GI 01 GI NW,2023-12-03 07:00:00,2023-12-08 07:00:00
ENT-121838,VID-33267,2024-03-13 06:00,2024-03-19 09:00,G09,ACC-005,ET 03 ET NW,2024-02-28 06:00:00,2024-03-01 06:00:00
ENT-147371,VID-12279,2024-10-25 06:00,2024-10-29 05:00,G19,ACC-044,ZV 51 ZV MP,2024-10-09 06:00:00,2024-10-09 06:00:00
ENT-870509,VID-55977,2024-02-18 07:00,2024-02-21 08:00,G18,ACC-017,RG 48 RG L,2024-02-03 07:00:00,2024-02-06 07:00:00
ENT-819096,VID-78066,2024-12-29 11:00,2025-01-03 14:00,G01,ACC-010,ZW 61 ZW NW,2024-12-25 11:00:00,2024-12-27 11:00:00
ENT-880523,VID-21701,2024-01-16 09:00,2024-01-21 11:00,G07,ACC-025,QZ 86 QZ NW,2024-01-04 09:00:00,2024-01-05 09:00:00
ENT-510020,VID-87220,2024-09-26 08:00,2024-09-29 09:00,G14,ACC-018,IB 53 IB FS,2024-08-28 08:00:00,2024-08-30 08:00:00
ENT-402418,VID-24442,2024-03-03 12:00,2024-03-10 15:00,G01,ACC-032,YD 65 YD L,2024-02-13 12:00:00,2024-02-15 12:00:00
ENT-402262,VID-18469,2024-11-15 14:00,2024-11-21 12:00,G10,ACC-001,LF 81 LF NW,2024-11-05 14:00:00,2024-11-08 14:00:00
ENT-152326,VID-42955,2024-06-05 06:00,2024-06-09 07:00,G05,ACC-023,WU 59 WU FS,2024-05-14 06:00:00,2024-05-14 06:00:00
ENT-306283,VID-66629,2024-03-20 07:00,2024-03-26 07:00,G19,ACC-006,HA 92 HA ZN,2024-03-15 07:00:00,2024-03-20 07:00:00
ENT-373951,VID-49586,2024-11-22 12:00,2024-11-26 14:00,G20,ACC-020,EL 88 EL MP,2024-10-24 12:00:00,2024-10-24 12:00:00
ENT-681208,VID-36151,2024-12-15 18:00,2024-12-17 18:00,G10,ACC-020,CO 65 CO NW,2024-12-10 18:00:00,2024-12-13 18:00:00
ENT-428477,VID-76036,2024-08-11 07:00,2024-08-13 11:00,G12,ACC-030,JM 94 JM FS,2024-07-27 07:00:00,2024-08-01 07:00:00
ENT-745092,VID-49634,2024-01-14 18:00,2024-01-18 15:00,G08,ACC-038,ND 55 ND L,2023-12-20 18:00:00,2023-12-21 18:00:00
ENT-802629,VID-10780,2024-01-28 18:00,2024-02-04 20:00,G15,ACC-049,WL 00 WL ZN,2024-01-23 18:00:00,2024-01-26 18:00:00
ENT-692910,VID-73106,2024-02-24 11:00,2024-02-29 08:00,G11,ACC-004,DP 57 DP ZN,2024-01-28 11:00:00,2024-01-30 11:00:00
ENT-243028,VID-39300,2024-04-14 14:00,2024-04-16 18:00,G05,ACC-020,QS 98 QS FS,2024-03-21 14:00:00,2024-03-24 14:00:00
ENT-733120,VID-25864,2024-12-18 09:00,2024-12-19 06:00,G17,ACC-007,GC 05 GC NW,2024-12-17 09:00:00,2024-12-18 09:00:00
ENT-960116,VID-40792,2024-01-29 07:00,2024-02-01 09:00,G18,ACC-017,VR 86 VR NW,2024-01-13 07:00:00,2024-01-14 07:00:00
